Edition,Country,City,Sport,Discipline,Athlete,Team,NOC,Gender,Event,Event_gender,Medal
1912,Sweden,Stockholm,Shooting,Shooting,"SWAHN, Oscar",Sweden,SWE,Men,"100m running deer, double shots",M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"LUNDEBERG, Ake",Sweden,SWE,Men,"100m running deer, double shots",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"BENEDICKS, Edward",Sweden,SWE,Men,"100m running deer, double shots",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"SWAHN, Alfred",Sweden,SWE,Men,"100m running deer, single shots",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"LUNDEBERG, Ake",Sweden,SWE,Men,"100m running deer, single shots",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"ARVIDSSON, Per Olof",Sweden,SWE,Men,"100m running deer, single shots, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"LUNDEBERG, Ake",Sweden,SWE,Men,"100m running deer, single shots, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"SWAHN, Alfred",Sweden,SWE,Men,"100m running deer, single shots, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"SWAHN, Oscar",Sweden,SWE,Men,"100m running deer, single shots, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"VON HOLST, Johan Hübner",Sweden,SWE,Men,25m rapid fire pistol (60 shots),M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"PALEN, Paul",Sweden,SWE,Men,25m rapid fire pistol (60 shots),M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"BOIVIE, Gustav",Sweden,SWE,Men,"25m small bore rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, Eric",Sweden,SWE,Men,"25m small bore rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, G. Vilhelm",Sweden,SWE,Men,"25m small bore rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"VON HOLST, Johan Hübner",Sweden,SWE,Men,"25m small bore rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"ERICSSON, Gideon",Sweden,SWE,Men,25m small rifle,M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, G. Vilhelm",Sweden,SWE,Men,25m small rifle,M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"VON HOLST, Johan Hübner",Sweden,SWE,Men,25m small rifle,M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, Eric",Sweden,SWE,Men,"30m army pistol, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, G. Vilhelm",Sweden,SWE,Men,"30m army pistol, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"PALEN, Paul",Sweden,SWE,Men,"30m army pistol, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"VON HOLST, Johan Hübner",Sweden,SWE,Men,"30m army pistol, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"BOSTRÖM, Erik",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, Eric",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, G. Vilhelm",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"DE LAVAL, Georg",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, Eric",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"CARLBERG, G. Vilhelm",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"NORDENSWAN, Arthur",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"ÖRTEGREN, Ruben",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1912,Sweden,Stockholm,Shooting,Shooting,"BJÖRKMAN, Carl",Sweden,SWE,Men,"free rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"BLOMQVIST, Erik",Sweden,SWE,Men,"free rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"ERIKSSON, Mauritz",Sweden,SWE,Men,"free rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"JOHANSSON, Carl Hugo",Sweden,SWE,Men,"free rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"JONSSON, Gustaf Adolf",Sweden,SWE,Men,"free rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"LARSSON, Bernhard",Sweden,SWE,Men,"free rifle, team",M,Gold
1912,Sweden,Stockholm,Shooting,Shooting,"BJÖRKMAN, Carl",Sweden,SWE,Men,"rifle, team",M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"BJÖRKMAN, Tönnes",Sweden,SWE,Men,"rifle, team",M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"ERIKSSON, Mauritz",Sweden,SWE,Men,"rifle, team",M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"JERNSTRÖM, Verner",Sweden,SWE,Men,"rifle, team",M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"JOHANSSON, Carl Hugo",Sweden,SWE,Men,"rifle, team",M,Bronze
1912,Sweden,Stockholm,Shooting,Shooting,"LARSSON, Bernhard",Sweden,SWE,Men,"rifle, team",M,Bronze
1912,Sweden,Stockholm,Tennis,Tennis,"KEMPE, Carl",Sweden,SWE,Men,doubles indoor,M,Silver
1912,Sweden,Stockholm,Tennis,Tennis,"SETTERWALL, Gunnar",Sweden,SWE,Men,doubles indoor,M,Silver
1912,Sweden,Stockholm,Tennis,Tennis,"SETTERWALL, Gunnar",Sweden,SWE,Men,mixed doubles,X,Silver
1912,Sweden,Stockholm,Tennis,Tennis,"FICK, Sigrid",Sweden,SWE,Women,mixed doubles,X,Silver
1912,Sweden,Stockholm,Tennis,Tennis,"SETTERWALL, Gunnar",Sweden,SWE,Men,mixed doubles indoor,X,Bronze
1912,Sweden,Stockholm,Tennis,Tennis,"FICK, Sigrid",Sweden,SWE,Women,mixed doubles indoor,X,Bronze
1912,Sweden,Stockholm,Tug of War,Tug of War,"ANDERSSON, Arvid Leander",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Tug of War,Tug of War,"BERGMAN, Adolf",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Tug of War,Tug of War,"EDMAN, Johan Victor",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Tug of War,Tug of War,"FREDRIKSSON, Erik Algot",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Tug of War,Tug of War,"GUSTAFSSON, August",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Tug of War,Tug of War,"JONSSON, Carl",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Tug of War,Tug of War,"LARSSON, Eric Victor",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Tug of War,Tug of War,"LINDSTRÖM, Carl Herbert",Sweden,SWE,Men,tug of war,M,Gold
1912,Sweden,Stockholm,Wrestling,Wrestling Gre-R,"MATIASSON, Edvin",Sweden,SWE,Men,60 - 67.5kg (lightweight),M,Bronze
1912,Sweden,Stockholm,Wrestling,Wrestling Gre-R,"MALMSTRÖM, Gustaf H.",Sweden,SWE,Men,60 - 67.5kg (lightweight),M,Silver
1912,Sweden,Stockholm,Wrestling,Wrestling Gre-R,"JOHANSSON, Claes",Sweden,SWE,Men,67.5 - 75kg (middleweight),M,Gold
1912,Sweden,Stockholm,Wrestling,Wrestling Gre-R,"AHLGREN, Anders",Sweden,SWE,Men,75 - 82.5kg (light-heavyweight),M,Silver
1920,Belgium,Antwerp,Aquatics,Diving,"ADLERZ, Erik",Sweden,SWE,Men,10m platform,M,Silver
1920,Belgium,Antwerp,Aquatics,Diving,"OLLIVIER, Eva",Sweden,SWE,Women,10m platform,W,Bronze
1920,Belgium,Antwerp,Aquatics,Diving,"JANSSON, John",Sweden,SWE,Men,plain high diving,M,Bronze
1920,Belgium,Antwerp,Aquatics,Diving,"WALLMAN, Arvid",Sweden,SWE,Men,plain high diving,M,Gold
1920,Belgium,Antwerp,Aquatics,Diving,"SKOGLUND, Nils",Sweden,SWE,Men,plain high diving,M,Silver
1920,Belgium,Antwerp,Aquatics,Swimming,"MALMROT, Hakan",Sweden,SWE,Men,200m breaststroke,M,Gold
1920,Belgium,Antwerp,Aquatics,Swimming,"HENNING, Tor",Sweden,SWE,Men,200m breaststroke,M,Silver
1920,Belgium,Antwerp,Aquatics,Swimming,"MALMROT, Hakan",Sweden,SWE,Men,400m breaststroke,M,Gold
1920,Belgium,Antwerp,Aquatics,Swimming,"HENNING, Tor",Sweden,SWE,Men,400m breaststroke,M,Silver
1920,Belgium,Antwerp,Aquatics,Swimming,"BERG, Aina",Sweden,SWE,Women,4x100m freestyle relay,W,Bronze
1920,Belgium,Antwerp,Aquatics,Swimming,"GYLLING, Jane",Sweden,SWE,Women,4x100m freestyle relay,W,Bronze
1920,Belgium,Antwerp,Aquatics,Swimming,"MACHNOW, Emy",Sweden,SWE,Women,4x100m freestyle relay,W,Bronze
1920,Belgium,Antwerp,Aquatics,Swimming,"NILSSON, Karin",Sweden,SWE,Women,4x100m freestyle relay,W,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"ANDERSSON, Erik",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"ANDERSSON, Robert T.",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"ANDERSSON, Vilhelm",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"BACKLUND, Nils",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"BERGQVIST, Erik",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"GUMPEL, Max",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"HANSSON, Pontus",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"JULIN, Harald S.A.",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Aquatics,Water polo,"NAUMANN, Theodor",Sweden,SWE,Men,water polo,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"BACKMAN, Erik",Sweden,SWE,Men,3000m team,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"LUNDGREN, Sven",Sweden,SWE,Men,3000m team,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"WIDE, Edvin",Sweden,SWE,Men,3000m team,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"ENGDAHL, Nils",Sweden,SWE,Men,400m,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"HOLMSTRÖM, Agne",Sweden,SWE,Men,4x100m relay,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"MALM, Sven",Sweden,SWE,Men,4x100m relay,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"PETERSSON, R. William E.",Sweden,SWE,Men,4x100m relay,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"SANDSTRÖM, Nils",Sweden,SWE,Men,4x100m relay,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"BACKMAN, Erik",Sweden,SWE,Men,5000m,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"LIND, Carl Johan",Sweden,SWE,Men,56lb weight throw (25.4kg),M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"BACKMAN, Erik",Sweden,SWE,Men,cross country individual,M,Silver
1920,Belgium,Antwerp,Athletics,Athletics,"BACKMAN, Erik",Sweden,SWE,Men,cross country team,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"EKMAN, Hilding",Sweden,SWE,Men,cross country team,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"MATTSSON, Gustaf",Sweden,SWE,Men,cross country team,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"OHLSON, Bertil",Sweden,SWE,Men,decathlon,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"LIND, Carl Johan",Sweden,SWE,Men,hammer throw,M,Silver
1920,Belgium,Antwerp,Athletics,Athletics,"EKELUND, Bo",Sweden,SWE,Men,high jump,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"ABRAHAMSSON, Erik",Sweden,SWE,Men,long jump,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"PETERSSON, R. William E.",Sweden,SWE,Men,long jump,M,Gold
1920,Belgium,Antwerp,Athletics,Athletics,"ALMLÖF, Erik",Sweden,SWE,Men,triple jump,M,Bronze
1920,Belgium,Antwerp,Athletics,Athletics,"JANSSON, Folke",Sweden,SWE,Men,triple jump,M,Silver
1920,Belgium,Antwerp,Cycling,Cycling Road,"STENQVIST, Harry",Sweden,SWE,Men,individual time trial,M,Gold
1920,Belgium,Antwerp,Cycling,Cycling Road,"LUNDBERG, Sigfrid",Sweden,SWE,Men,team time trial,M,Silver
1920,Belgium,Antwerp,Cycling,Cycling Road,"MALM, Ragnar",Sweden,SWE,Men,team time trial,M,Silver
1920,Belgium,Antwerp,Cycling,Cycling Road,"PERSSON, Axel Wilhelm",Sweden,SWE,Men,team time trial,M,Silver
1920,Belgium,Antwerp,Cycling,Cycling Road,"STENQVIST, Harry",Sweden,SWE,Men,team time trial,M,Silver
1920,Belgium,Antwerp,Equestrian,Dressage,"LUNDBLAD, Janne",Sweden,SWE,Men,individual,X,Gold
1920,Belgium,Antwerp,Equestrian,Eventing,"DYRSCH, Gustaf",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Eventing,"LUNDSTRÖM, Age",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Eventing,"MÖRNER, Helmer",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Eventing,"VON BRAUN, Georg",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Jumping,"LEWENHAUPT, Carl Gustaf",Sweden,SWE,Men,individual,X,Bronze
1920,Belgium,Antwerp,Equestrian,Jumping,"DE KÖNIG, Claës",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Jumping,"MARTIN, Frank",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Jumping,"NORLING, Lars Daniel",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Jumping,"VON ROSEN, Hans",Sweden,SWE,Men,team,X,Gold
1920,Belgium,Antwerp,Equestrian,Vaulting,"GREEN, Carl",Sweden,SWE,Men,figure riding team,X,Bronze
1920,Belgium,Antwerp,Equestrian,Vaulting,"MÄRTENSSON, Anders",Sweden,SWE,Men,figure riding team,X,Bronze
1920,Belgium,Antwerp,Equestrian,Vaulting,"NILSSON, Oskar",Sweden,SWE,Men,figure riding team,X,Bronze
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"ACKE, Fausto",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"ANDERSSON, Albert",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"ANDERSSON-HOLTMAN, Arvid A.",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"BÄCKANDER, Helge",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"BENGTSSON, Bengt Folke",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"BIÖRCK, C. Fabian",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"CHARPENTIER, Carl Erik",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"ERICSSON-EWREUS, Sture H.",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"GRANSTRÖM, Konrad",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"GUSTAFSSON, Helge",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"HÄGER, Ake",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"HEDMAN, Ture",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"JONSSON, Sven",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"JONSSON, Sven O.",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"LINDAHL, Karl F.",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"LINDMARK, Edmund",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"MOHRBERG, Bengt",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"PERSSON, Frans",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"SÄRNER, Klas J.G.",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"SJÖBERG, Curt",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"SÖDERLINDH, Gunnar",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"SÖRENSON, John Emil",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"SVENSEN, Erik",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Gymnastics,Artistic G.,"TÖRNER, Gösta",Sweden,SWE,Men,"team, Swedish system",M,Gold
1920,Belgium,Antwerp,Modern Pentathlon,Modern Pentath.,"RUNO, Gosta",Sweden,SWE,Men,Individual competition,M,Bronze
1920,Belgium,Antwerp,Modern Pentathlon,Modern Pentath.,"DYRSSEN, Gustaf",Sweden,SWE,Men,Individual competition,M,Gold
1920,Belgium,Antwerp,Modern Pentathlon,Modern Pentath.,"DE LAVAL, Erik",Sweden,SWE,Men,Individual competition,M,Silver
1920,Belgium,Antwerp,Sailing,Sailing,"BENGTSSON, Gösta",Sweden,SWE,Men,30m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"CALVERT, Axel",Sweden,SWE,Men,30m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"LUNDQVIST, Gösta",Sweden,SWE,Men,30m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"STEFFENBURG, Rolf",Sweden,SWE,Men,30m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"HOLM, Tore",Sweden,SWE,Men,40m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"HOLM, Yngve",Sweden,SWE,Men,40m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"RYDIN, Axel W.",Sweden,SWE,Men,40m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"TENGWALL, Georg H.",Sweden,SWE,Men,40m sq,X,Gold
1920,Belgium,Antwerp,Sailing,Sailing,"ALMSTEDT, Percy",Sweden,SWE,Men,40m sq,X,Silver
1920,Belgium,Antwerp,Sailing,Sailing,"MELLBIN, Erik",Sweden,SWE,Men,40m sq,X,Silver
1920,Belgium,Antwerp,Sailing,Sailing,"SVENSSON, Gustaf",Sweden,SWE,Men,40m sq,X,Silver
1920,Belgium,Antwerp,Sailing,Sailing,"SVENSSON, Ragnar",Sweden,SWE,Men,40m sq,X,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"LANDELIUS, P. Fredric",Sweden,SWE,Men,"100m running deer, double shots",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"BENEDICKS, Edward",Sweden,SWE,Men,"100m running deer, double shots, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"LAGERCRANTZ, Bengt",Sweden,SWE,Men,"100m running deer, double shots, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"LANDELIUS, P. Fredric",Sweden,SWE,Men,"100m running deer, double shots, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"SWAHN, Alfred",Sweden,SWE,Men,"100m running deer, double shots, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"SWAHN, Oscar",Sweden,SWE,Men,"100m running deer, double shots, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"SWAHN, Alfred",Sweden,SWE,Men,"100m running deer, single shots",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"ERICSSON, Olle",Sweden,SWE,Men,"300m free rifle, standing, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"ERIKSSON, Mauritz",Sweden,SWE,Men,"300m free rifle, standing, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"HELLMAN, Walfried",Sweden,SWE,Men,"300m free rifle, standing, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"JOHANSSON, Carl Hugo",Sweden,SWE,Men,"300m free rifle, standing, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"LAGERLÖF, Leonard",Sweden,SWE,Men,"300m free rifle, standing, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"ANDERSSON, Anders Wilhelm",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"GABRIELSSON, Gunnar",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"HULTCRANTZ, Sigvard",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"JOHNSSON, Anders",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"REUTERSKIÖLD, Casimir",Sweden,SWE,Men,"50m army pistol, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"ERICSSON, Olle",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"HULTCRANTZ, Sigvard",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"LAGERLÖF, Leonard",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"OHLSSON, P. Erik F.",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"STARE, Ragnar",Sweden,SWE,Men,"50m small bore rifle, team",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"JOHANSSON, Carl Hugo",Sweden,SWE,Men,"600m free rifle, prone",M,Gold
1920,Belgium,Antwerp,Shooting,Shooting,"ERIKSSON, Mauritz",Sweden,SWE,Men,"600m free rifle, prone",M,Silver
1920,Belgium,Antwerp,Shooting,Shooting,"BLOMQVIST, Erik",Sweden,SWE,Men,"600m free rifle, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"ERIKSSON, Mauritz",Sweden,SWE,Men,"600m free rifle, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"JOHANSSON, Carl Hugo",Sweden,SWE,Men,"600m free rifle, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"JONSSON, Gustaf Adolf",Sweden,SWE,Men,"600m free rifle, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"OHLSSON, P. Erik F.",Sweden,SWE,Men,"600m free rifle, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"KINDE, Per",Sweden,SWE,Men,"clay pigeons, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"LANDELIUS, P. Fredric",Sweden,SWE,Men,"clay pigeons, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"LUNDQUIST, Erik R. G.",Sweden,SWE,Men,"clay pigeons, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"RICHTER, Karl G. B.",Sweden,SWE,Men,"clay pigeons, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"SÖKJER-PETERSEN, Erik",Sweden,SWE,Men,"clay pigeons, team",M,Bronze
1920,Belgium,Antwerp,Shooting,Shooting,"SWAHN, Alfred",Sweden,SWE,Men,"clay pigeons, team",M,Bronze
1920,Belgium,Antwerp,Skating,Figure skating,"GRAFSTRÖM, Gillis",Sweden,SWE,Men,individual,M,Gold
1920,Belgium,Antwerp,Skating,Figure skating,"JULIN-MAUROY, Magda",Sweden,SWE,Women,individual,W,Gold
1920,Belgium,Antwerp,Skating,Figure skating,"NOREN, Svea",Sweden,SWE,Women,individual,W,Silver
1920,Belgium,Antwerp,Weightlifting,Weightlifting,"PETTERSSON, Albert",Sweden,SWE,Men,"67.5 - 75kg, one-two hand 3 events (middleweight)",M,Bronze
1920,Belgium,Antwerp,Weightlifting,Weightlifting,"PETTERSSON, Erik",Sweden,SWE,Men,"75 - 82.5kg, one-two hand 3 e. (light-heavyweight)",M,Bronze
1920,Belgium,Antwerp,Wrestling,Wrestling Free.,"NILSSON, Ernst",Sweden,SWE,Men,+ 80kg (heavyweight),M,Bronze
1920,Belgium,Antwerp,Wrestling,Wrestling Free.,"SVENSSON, Gottfrid",Sweden,SWE,Men,60 - 67.5kg (lightweight),M,Silver
1920,Belgium,Antwerp,Wrestling,Wrestling Free.,"LARSSON, Anders",Sweden,SWE,Men,75 - 80kg (light-heavyweight),M,Gold
1920,Belgium,Antwerp,Wrestling,Wrestling Gre-R,"SVENSSON, Frithiof",Sweden,SWE,Men,- 60kg (featherweight),M,Bronze
1920,Belgium,Antwerp,Wrestling,Wrestling Gre-R,"WESTERGREN, Carl",Sweden,SWE,Men,67.5 - 75kg (middleweight),M,Gold
1920,Belgium,Antwerp,Wrestling,Wrestling Gre-R,"JOHANSSON, Claes",Sweden,SWE,Men,75 - 82kg (light-heavyweight),M,Gold
1928,Netherlands,Amsterdam,Aquatics,Diving,"SJÖQVIST, Laura",Sweden,SWE,Women,10m platform,W,Bronze
1928,Netherlands,Amsterdam,Aquatics,Swimming,"BORG, Arne",Sweden,SWE,Men,1500m freestyle,M,Gold
1928,Netherlands,Amsterdam,Aquatics,Swimming,"BORG, Arne",Sweden,SWE,Men,400m freestyle,M,Bronze
1928,Netherlands,Amsterdam,Athletics,Athletics,"WIDE, Edvin",Sweden,SWE,Men,10000m,M,Bronze
1928,Netherlands,Amsterdam,Athletics,Athletics,"WIDE, Edvin",Sweden,SWE,Men,5000m,M,Bronze
1928,Netherlands,Amsterdam,Athletics,Athletics,"BYLEHN, Erik",Sweden,SWE,Men,800m,M,Silver
